,PBA,PUBCLIM,SQFTC,WLCNS,RFCNS,RFCOOL,RFTILT,BLDSHP,GLSSPC,NFLOOR,FLCEILHT,ATTIC,YRCONC,PBAPLUS,FACIL,GOVOWN,OWNTYPE,OWNOPR,MONUSE,OPNMF,OPNWE,NWKER,WATR,EGYUSED,ELUSED,NGUSED,SOHT1,FKHT2,PRHT2,COHT2,SOHT2,NGCOOL,FKCOOL,PRCOOL,OTCOOL,ELWATR,NGWATR,FKWATR,PRWATR,WOWATR,COWATR,SOWATR,OTWATR,ELCOOK,NGCOOK,FKCOOK,PRCOOK,COCOOK,OTCOOK,NGMANU,FKMANU,PRMANU,HWMANU,OTMANU,NGGENR,PRGENR,COGENR,NGOTH,FKOTH,PROTH,CWOTH,WOOTH,SOOTH,OTOTH,RFGEQP,LTEXPC,PKLT,WINTYP,HDD65,Y_Class
2463,2,3,7,1,6,1,1,9,3,3,9,2,6,6,1,2,2,1,12,1,2,400,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,1.0,2,4832,1
2464,5,3,6,3,6,1,1,2,2,2,10,2,6,10,1,2,3,1,12,1,1,18,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1.0,3.0,1.0,2,5009,0
2465,2,3,6,2,6,1,1,3,2,1,20,2,8,4,2,1,10,1,12,1,2,100,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,4375,0
2466,12,4,3,1,2,2,3,3,2,2,10,1,6,21,2,2,4,1,12,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,3,3884,0
2467,5,2,5,5,5,1,2,2,1,1,16,2,5,10,2,2,2,1,12,1,1,25,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,3,6851,0
2468,2,3,8,1,1,2,1,2,4,1,23,2,4,6,2,2,3,1,12,1,1,2400,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,3,4780,1
2469,14,3,6,1,6,1,2,2,2,1,10,2,8,28,2,1,10,1,9,1,2,40,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,4679,1
2470,2,4,2,1,6,2,1,2,4,1,12,1,8,3,2,2,2,1,12,1,2,6,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,2,3796,0
2471,6,1,2,8,4,2,3,8,2,4,9,1,2,12,2,2,2,1,12,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1.0,3.0,1.0,3,8843,0
2472,14,3,2,4,4,2,2,2,2,1,8,1,3,30,2,2,2,1,12,1,2,7,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,4832,0
2473,2,3,6,2,1,2,1,2,4,3,12,2,7,2,1,2,2,1,12,1,2,300,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,5840,1
2474,2,3,9,2,1,1,1,2,5,994,10,2,6,6,2,2,1,1,12,1,1,2192,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,4212,1
2475,17,1,5,4,4,1,3,4,3,1,8,1,8,36,2,2,2,1,12,1,1,28,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,3,8536,1
2476,18,7,8,1,2,1,3,2,3,994,10,1,2,38,2,2,2,1,12,1,1,120,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,3,2428,1
2477,15,4,7,1,6,1,1,2,3,3,20,1,4,33,1,2,5,1,12,1,1,67,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,3,2831,1
2478,13,4,6,1,6,2,1,10,3,4,14,2,8,24,2,1,10,1,12,1,1,31,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,3,2765,1
2479,25,4,5,5,1,1,2,2,1,2,20,2,4,43,1,1,10,2,12,1,1,16,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,4,974,0
2480,2,2,6,1,2,2,3,2,3,6,9,1,7,4,2,1,10,1,12,1,2,200,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,3,5431,0
2481,15,3,2,3,6,2,1,2,1,1,10,2,3,32,2,2,3,2,12,1,1,7,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,4198,0
2483,12,2,3,1,4,2,3,2,2,3,8,1,2,21,2,2,4,1,12,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,3,5924,0
2484,25,4,8,3,6,1,1,2,1,1,17,2,8,42,2,2,2,1,12,1,1,150,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,1,3272,1
2485,5,7,10,5,6,1,1,2,1,1,28,2,5,9,2,2,2,2,12,1,1,52,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2.0,4.0,1.0,2,5830,1
2486,2,4,4,1,1,1,2,2,2,3,8,1,2,6,1,1,10,1,12,1,2,22,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,1,2972,0
2487,2,5,8,1,1,1,1,2,4,9,9,1,6,2,2,2,1,1,12,1,1,677,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,1666,1
2488,14,5,6,1,1,2,1,2,2,1,14,2,8,28,2,1,9,1,11,1,2,40,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,1449,0
2489,7,2,4,2,5,2,3,2,2,1,14,1,8,16,2,1,10,1,12,3,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,8321,0
2490,6,2,6,3,6,2,1,2,2,2,25,2,8,14,2,2,2,2,12,1,1,30,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,1,7353,1
2491,14,7,8,1,2,2,3,7,3,8,13,1,2,27,1,1,9,1,12,1,1,100,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1.0,1.0,2.0,2,4919,1
2492,2,4,7,1,1,1,1,4,3,9,10,2,4,6,1,1,9,1,12,1,2,76,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,1,3579,1
2493,13,2,2,3,1,2,2,1,2,1,12,2,4,22,2,2,3,1,12,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,3,6020,0
2494,14,3,7,1,6,1,1,9,4,4,9,2,7,29,1,1,10,1,12,1,1,100,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,4258,1
2495,12,5,6,1,2,2,3,2,3,3,9,1,3,21,1,2,4,1,12,1,1,60,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,3,2202,1
2496,8,4,6,3,1,2,1,4,3,2,8,1,5,19,1,2,2,1,12,1,1,130,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,1,811,1
2497,14,2,7,1,1,2,1,9,3,2,9,2,8,28,2,1,10,1,10,1,2,102,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,7212,1
2498,5,3,8,1,5,1,1,2,2,1,15,2,6,9,1,2,2,1,12,1,1,300,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,3826,1
2499,26,2,2,4,4,2,3,2,1,1,15,2,7,47,2,1,9,1,12,1,2,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,2.0,4,6417,0
2500,2,3,8,6,4,1,1,2,6,994,10,2,8,4,2,2,2,1,12,1,2,1029,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,4267,1
2501,2,1,4,5,6,1,2,1,2,2,9,2,4,2,2,2,2,2,12,1,2,22,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,10478,0
2502,14,5,4,1,5,2,2,8,3,1,12,2,5,29,1,1,9,1,10,1,2,35,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,1,1152,0
2503,13,4,8,3,6,2,1,2,1,4,16,2,6,25,2,2,3,1,12,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,3,3285,1
2504,14,2,8,1,1,2,1,5,2,2,12,2,4,29,2,1,10,1,10,1,1,100,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,5501,1
2505,2,3,8,2,6,1,1,1,3,994,10,2,8,4,2,2,2,1,12,1,2,1205,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,2,4279,1
2506,13,3,3,4,5,2,2,2,1,1,25,2,8,25,1,2,1,1,12,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1.0,4.0,1.0,4,4586,0
2507,12,4,5,3,4,2,3,2,2,4,15,1,2,21,1,2,4,1,12,1,1,10,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,3,794,0
2508,16,7,8,1,4,2,1,2,3,6,10,2,4,35,2,2,2,1,12,1,1,125,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,2.0,2,4766,1
2509,12,3,4,1,4,2,3,2,3,2,10,2,2,21,2,2,4,1,12,3,1,4,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,1,4844,0
2510,2,2,2,1,4,2,3,1,2,3,15,1,2,4,1,1,10,1,12,1,2,4,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,3,5424,0
2511,13,3,8,1,1,1,1,2,2,4,10,2,6,24,1,2,5,1,12,1,1,30,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,2,4850,1
2512,5,3,6,5,5,2,2,2,1,1,25,2,5,9,1,2,2,1,12,1,2,56,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,4473,0
2513,13,2,4,4,5,2,3,11,3,2,25,1,7,22,1,2,5,1,12,1,2,5,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,6938,0
2514,23,5,7,1,6,1,1,9,3,1,10,2,4,50,2,2,2,1,12,1,1,186,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1.0,2.0,1.0,3,1421,1
2515,18,7,4,4,3,2,2,10,4,2,9,2,4,38,1,2,3,1,12,1,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,3.0,2.0,3,6451,0
2516,13,5,4,3,7,1,3,1,3,1,21,2,8,25,1,2,4,1,12,2,1,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,1,1339,0
2517,5,4,8,3,4,2,1,2,2,1,25,2,7,9,2,1,8,1,12,1,1,300,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,1,2878,1
2518,18,7,5,1,4,2,2,2,3,3,8,2,9,38,2,2,2,1,12,1,1,12,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,4869,0
2519,18,7,2,1,3,2,3,1,3,2,8,2,2,38,1,2,3,1,12,1,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,3.0,2.0,2,5435,0
2520,18,4,5,1,2,2,3,2,2,5,14,2,2,37,1,2,6,1,12,1,1,25,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,1,2140,0
2521,5,3,8,2,1,1,1,2,2,1,28,2,8,9,1,2,1,2,12,1,2,45,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,4627,0
2522,2,4,3,4,3,2,3,2,4,2,10,1,5,2,2,2,5,1,12,1,2,19,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,2.0,1,2459,0
2523,14,3,7,1,6,1,1,6,2,4,12,1,2,55,2,1,9,1,10,1,2,90,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,4958,1
2524,12,3,2,1,4,2,3,1,1,1,12,2,2,21,2,2,2,1,12,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,1,3937,0
2525,13,4,6,1,6,1,1,2,3,1,9,1,3,22,1,2,5,1,10,1,1,50,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,3,3366,1
2526,26,2,2,4,5,1,2,2,4,1,14,2,6,46,2,2,2,1,12,1,2,4,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,1,6514,0
2527,2,3,2,1,5,2,1,2,2,1,10,2,2,2,2,2,2,1,12,1,1,4,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,4201,0
2528,14,7,8,1,6,2,1,3,3,7,8,2,3,27,1,1,9,1,12,1,1,60,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,3.0,2.0,2,5834,1
2529,14,5,4,1,6,2,2,2,2,1,9,1,7,28,1,1,10,1,11,1,1,31,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,4.0,2.0,2,1016,0
2530,5,3,2,8,5,2,3,1,1,1,8,2,6,10,2,2,3,1,12,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,2.0,1,3912,0
2531,14,2,4,1,6,2,1,2,1,1,10,2,5,31,2,2,5,1,12,1,2,5,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,5870,0
2532,2,3,8,7,1,2,1,2,5,5,16,2,8,6,1,2,2,1,12,1,1,582,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,2,2505,1
2533,13,4,7,8,8,1,2,11,4,2,20,2,9,23,1,1,9,1,12,1,1,50,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,4097,1
2534,14,3,5,1,6,1,1,2,1,1,9,2,5,28,2,1,10,1,9,1,2,52,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,5770,0
2535,8,5,2,4,5,2,3,2,3,3,9,1,2,18,2,2,3,1,12,1,2,8,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,1,402,0
2536,5,3,8,5,6,1,1,2,1,1,25,2,4,10,1,2,2,2,12,1,1,100,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,3,5218,1
2537,16,7,8,1,6,1,1,4,3,4,9,1,9,35,2,2,2,1,12,1,1,150,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,1682,1
2538,18,7,6,1,2,2,3,2,3,3,8,1,7,38,2,2,2,1,12,1,1,20,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,5193,1
2539,25,3,7,1,1,2,1,2,3,2,15,2,9,42,2,2,2,1,12,1,1,45,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,3,5381,1
2540,5,3,5,3,6,1,1,9,2,1,14,2,3,9,2,2,3,1,12,1,1,114,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,1,4936,1
2541,23,4,5,3,6,1,2,2,2,1,10,2,5,50,2,2,2,2,12,1,1,25,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,3,2645,1
2542,2,1,5,1,6,2,1,2,3,1,10,2,8,5,2,2,3,1,12,1,1,75,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,1.0,2,8893,0
2543,1,3,5,1,1,2,1,8,3,4,10,2,3,1,1,2,4,1,0,3,2,0,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,2.0,3,5514,0
2544,18,7,7,3,6,1,1,1,2,5,10,2,9,38,2,2,3,1,12,1,1,80,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,1,1115,1
2545,25,5,2,3,7,1,1,9,4,1,10,2,8,42,2,2,3,2,12,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,1.0,1,1747,0
2546,17,4,6,1,6,2,3,7,5,1,8,1,8,36,2,2,3,1,12,1,1,30,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,2296,0
2547,6,1,2,5,5,1,3,2,2,1,10,2,7,12,1,2,3,1,12,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,7382,0
2548,13,3,8,2,6,2,1,8,4,5,10,2,4,23,1,1,9,1,12,1,1,100,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,2,5640,1
2549,13,1,3,8,4,2,3,2,3,1,28,2,9,24,1,2,2,1,3,1,1,0,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,4.0,2.0,1,8166,0
2550,5,2,3,5,5,2,3,2,1,1,18,2,9,9,1,2,3,1,12,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2.0,1.0,2.0,4,6052,0
2551,2,3,7,1,6,1,1,1,4,4,15,2,6,6,2,2,2,1,12,1,2,100,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,1,4361,1
2552,14,5,6,1,6,1,1,10,3,1,10,1,8,28,2,1,10,1,9,1,2,75,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,2306,0
2553,13,3,5,3,1,1,1,1,3,3,10,2,4,23,1,2,6,1,12,1,1,17,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,1,5381,1
